Long,Lat,globalid,CreationDa,Creator,EditDate,Editor,current_st,species,height,canopy_spr,canopy_s_1,canopy_cov,staining,diameter_b,multiple_d,multidbh_e,d_holes,tree_tag,comment_1,comments_2
-118.4049333,34.61668837,d007ace1-fcc8-43b3-962d-ee7d0287dc9a,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4047054,34.61671314,d237040e-94d6-4ab4-afea-fa03e3c7ea9d,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.405084,34.61684628,c66d1f78-4cb2-467d-b466-dd8f1fdf71ae,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.395235,34.6092437,9fb03647-17be-4f8c-8f58-c7d578c77096,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,55,30,20,0,No,21.3,No,0,100,1949,,
-118.3952208,34.60927347,d9e0c5e9-138b-444d-84fd-c74b62240cc5,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,25,25,30,10,Yes,13.5,Yes,16.2,10,0,,
-118.3952335,34.6092633,92ab6cc7-b7f1-425a-bc9c-79bfa1663ced,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.3952746,34.6093251,44d3a86e-f335-42af-8935-7916c1372090,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,20,10,20,10,No,10.3,No,0,0,0,,
-118.3953636,34.60928373,957e2f68-cf46-45f2-ae88-6a14edc86356,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,35,40,30,45,No,24.5,,0,0,0,,
-118.3953096,34.60934197,c5dbacfd-4c77-4aee-a507-e15e87a51faa,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,50,45,50,50,Yes,34.5,Yes,0,100,1950,Only dead trunk for removal-  1/2 tree dead,
-118.395226,34.6095092,6edd8386-ac19-45f2-b001-b24ee6dfabbb,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,55,50,55,70,No,0,Yes,0,0,0,,
-118.3951014,34.60957368,17801260-cd77-4375-b5b8-5086c85a0c32,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.3950995,34.60958702,3a3fd8f6-8cbf-4dd7-bc4d-abe5855acfaf,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.3950819,34.60969637,baa6ded0-25e0-442a-a42c-64fc5b83a919,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.3950819,34.60969637,40c00ba1-4108-49e3-b7d0-5735b4a066f2,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3951443,34.60971928,e307f137-5892-4989-8990-1153ed4bf026,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3951643,34.60970923,42cb4266-82ec-43f5-918c-255854a4e418,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3952236,34.6097267,7d024fcb-df39-4f29-b25f-6c6700a9e1a9,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3952619,34.6097259,53824b0f-b7b2-48f5-8118-bf9f3684281e,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3949086,34.6094906,5caa37f0-d4eb-4bf2-b806-26c23be38a88,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3948648,34.60946515,2a0dd84f-fe2f-4300-a270-66a8d6279a87,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.3947609,34.60933822,92d6d7b9-d455-4b1b-bd9a-cc20fca097ed,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,55,50,40,40,No,30.8,No,0,13,0,,
-118.3947152,34.60924365,73b12d12-bc54-4ac4-9bb0-370bacec9163,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,,
-118.3947257,34.60922522,a3e2adee-998f-4fed-97d2-2703378aa8a1,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,1,0,,
-118.3947459,34.60953602,be8eb5b0-de54-4f69-8af0-b24f4d43b5c0,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,Yes,0,,0,0,0,,
-118.3951943,34.60937107,100a7d7c-cfb8-454d-83a0-ca5976ef2dac,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,40,30,25,30,Yes,0,No,0,6,0,,
-118.3951943,34.60937107,6768ed5e-961c-488d-9c93-9a3b2ffc13d2,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,2,0,,
-118.3952344,34.60939615,2dd77332-8a04-4e62-b7fa-71b96dce72a3,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4097025,34.62518322,ed7b37ad-16c6-4e53-8ed4-ac10af58d6af,2021-09-23 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,45,50,40,30,No,30,Yes,18,100,1965,Limb only,
-118.4124911,34.62211054,afa926e2-3d56-4cad-9090-5273991e019c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,50,50,45,0,No,26.9,Yes,20.6,100,1967,,
-118.4125735,34.62224903,2345433c-fe74-43fa-b877-a2c211a528e2,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,20,0,0,0,No,11,Yes,0,50,1966,,
-118.4045609,34.61472153,f818d1ed-8c25-45ba-8cab-6fc0b243a125,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-12-09 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,45,20,30,0,Yes,0,Yes,0,100,1981,,
-118.4103948,34.61716228,88a668c4-d677-4cc8-9394-d376ffe085bd,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,3,0,,
-118.4103564,34.61714178,e909d37a-10ac-4fa8-9fe0-dc9bd9feda4c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,40,20,20,0,No,30.2,No,0,100,1936,,
-118.4103092,34.61732527,fa263cf9-6a2d-4151-a148-2afcbcc47b62,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,55,40,35,10,Yes,26.8,No,0,100,1937,,
-118.4102796,34.617327,0cc5f526-e232-4473-8077-44f4f06ad45e,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4102494,34.61725867,adca354d-3a45-441a-a49a-ab6af5ff2cf7,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4102405,34.61722133,103b5b96-4b93-4f20-8fa4-a1b784372de0,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,40,30,20,30,Yes,20.7,Yes,12.8,5,0,,
-118.4104135,34.61733632,7ce4d56a-6071-4b1e-b4ba-1ca2519ef956,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4102912,34.61695508,d1d11dc1-3819-4e67-a903-6f5e885919a4,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,45,30,24,0,No,27.5,No,0,100,1939,Unknown ower,
-118.4171548,34.61871548,4edc2b17-a7f3-4362-9f3b-f1d33cc107f7,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,30,20,25,25,Yes,15.8,No,0,10,1929,,
-118.4171296,34.61869338,9274e1ae-fd5b-4543-bb91-b938b1a9622b,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4172016,34.61877617,69f752cd-a2a3-4195-b467-3b96f8f89854,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,3,0,,
-118.4173842,34.61881717,6cd2f0a7-eff2-440f-a4b8-2fde16a6621c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,40,30,35,0,No,39.2,Yes,0,100,1930,,
-118.4170481,34.61879907,32edf76b-b9c7-4745-bff4-55d9ae88e90a,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4171823,34.61894927,74a7f8d0-a865-4710-9a2b-8b2123adde21,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4173024,34.61890811,fb77fc89-7a7c-44fa-9262-59ffb1510563,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4173625,34.61897617,bea51001-e0ff-4639-ba75-377b17a3cb1b,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4173657,34.61898799,5021b4af-d065-4ec6-bf67-d06379989891,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4168309,34.61804075,ff7e24a1-72f4-44b5-9bc7-12221e60b9f8,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,35,30,25,65,No,2,No,0,7,0,,
-118.4023563,34.61787956,00d9d168-8030-4b64-8bd6-5c4e663b94ce,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Dead,Quercus_Agrifolia,55,40,35,30,No,26,Yes,0,100,0,,
-118.4207379,34.61884654,7bafe505-cee0-4641-9959-014a1a9ff058,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4204849,34.6188315,d5af81ba-b007-404c-92aa-b6307d377061,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4204772,34.61884713,ea171158-d0fc-4d59-b07c-2ce6257e1827,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,0,0,,
-118.4204024,34.61899947,4c6d4056-64cb-4f9b-b1af-f71e4b9859c9,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4203818,34.61870593,bcf98aed-a9a0-459e-9e15-7b213b9941f6,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4203518,34.61880073,ce9e1a28-b984-42a6-a8e5-2afaa1afcd6c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4207774,34.61872961,6808b454-6659-4ad4-b47e-a2e26af336ea,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4209071,34.6181762,fdbeea73-de11-4a00-80e7-7e3a0cbadee1,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.420949,34.6181324,13a3e998-8d4d-4aa0-9f25-3c920c056b50,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,Yes,0,Yes,0,2,0,Look the best,
-118.4202484,34.61843566,27486050-7b53-4635-86c4-0d9e8d52bf5e,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-10-20 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_To_be_removed,Quercus_Agrifolia,40,35,30,76,Yes,35,No,0,25,1925,Harassed by horse other stuff is attacking beside gsob,
-118.420287,34.61866327,5bbaa11a-836a-4d99-bb1c-34d9a627da27,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4200591,34.61857522,2b86c965-7db8-4c0f-bc09-86504efbef5b,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4199785,34.61868096,9ce237cc-92d3-4101-9133-c2b772be107f,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,20,10,15,25,No,0,,0,3,0,Limb dead. Something else attacking,
-118.4199041,34.6186978,23b558ad-cef1-48c0-9517-5e0a9807731d,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,3,0,,
-118.4199815,34.61875384,932b01a6-fb55-446a-9b97-4e7a7b760935,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,Other pest,
-118.4199262,34.61870086,a0fec3e1-c147-4fcb-9746-f77e7b6b6b8c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,25,20,15,30,Yes,0,Yes,0,10,0,"Other pest attacking,",
-118.419953,34.61858654,4c3b115a-4f52-4d22-889d-5e65bf9fd79c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,2,0,Thinning canopy,
-118.419766,34.61868221,58b95af2-a124-4863-b360-bc1a1601494d,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4199303,34.6187882,3b18f58a-7727-4aeb-803b-194edbecaece,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,65,No,0,Yes,0,6,0,,
-118.4205833,34.61908417,09162791-a2b5-448f-97f0-4fedf689a5db,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4208248,34.61949203,170354b2-bff0-4402-b9cf-e744c81e2ca5,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4210818,34.61942037,2111486c-036b-4005-914e-09847bb2530a,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4208979,34.61882383,ce246b47-5ebb-4b3c-a295-515a04b6a280,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4124982,34.62119888,dcac7814-ea65-4e96-afcb-8bbabddf783f,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,30,25,30,75,No,0,Yes,0,23,0,,
-118.4125121,34.6211594,124dc5d0-ea8f-468d-adeb-ff18994113c8,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4124777,34.62112575,70cbd0cb-f738-44d5-8604-659bf39692cb,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,3,0,,
-118.412694,34.621075,7cd69a95-218d-499c-8109-36a197cd6bd1,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,40,40,35,70,Yes,0,,0,10,0,,
-118.4127128,34.62101821,f3168101-4e31-4a1c-be63-b8de7bc3a90a,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,35,30,40,50,,0,Yes,0,12,0,,
-118.4125517,34.62116464,551cf118-33fc-436d-a58b-ff3192f33546,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,Quercus_Agrifolia,40,40,50,65,No,0,No,0,12,0,,
-118.4111181,34.62331548,37866d3e-2350-49c2-bdc6-f24a15eb1714,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4111806,34.62337897,ff61ee96-c359-429c-a67b-2c742f151009,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4113736,34.62325869,f0e60643-9b02-4bcb-a127-692092f5800d,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4114774,34.62318216,dfa5fc94-97c9-40d5-862e-da9b5558bf29,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4114022,34.62312257,2fbd34ec-cc29-4348-a2b7-7d14bd6b8e48,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_to_be_monitored,,0,0,0,0,Yes,0,,0,0,0,,
-118.4112954,34.62311075,83014e4b-5dc3-4e01-be78-c7737437286f,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,0,0,,
-118.4112914,34.62314642,5edb8c51-2339-4aae-8cc0-71cc912ab66c,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,20,20,15,35,Yes,0,,0,2,0,,
-118.4112142,34.62308447,ecb33d16-9838-45f3-a8ac-f1ebae97cab3,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,30,20,15,40,No,0,,0,2,0,,
-118.4112486,34.62313565,3d9a2d94-5aed-4bc6-bb24-bc7ff528a313,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,Quercus_Agrifolia,0,0,0,0,,0,,0,7,0,,
-118.4111215,34.62303636,108051e6-d27d-4046-a5b0-1acb97187c43,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,2021-09-27 0:00:00,Melissa.Valente@fire.lacounty.gov_lacounty,Inspected_No_Action,,0,0,0,0,,0,,0,5,0,,
