,true,pred,corr
3218,7,7,True
3219,4,2,False
3220,7,9,False
3221,0,9,False
3222,8,8,True
3223,4,4,True
3224,6,6,True
3225,2,0,False
3226,9,9,True
3227,2,2,True
3228,3,4,False
3229,0,0,True
3230,0,8,False
3231,2,2,True
3232,1,1,True
3233,0,0,True
3234,9,9,True
3235,4,2,False
3236,5,5,True
3237,7,7,True
3238,1,0,False
3239,9,9,True
3240,8,9,False
3241,1,1,True
3242,7,7,True
3243,2,2,True
3244,1,1,True
3245,8,1,False
3246,3,3,True
3247,3,6,False
3248,7,7,True
3249,2,4,False
3250,1,1,True
3251,2,4,False
3252,9,4,False
3253,8,8,True
3254,6,6,True
3255,8,8,True
3256,8,8,True
3257,7,7,True
3258,9,1,False
3259,5,5,True
3260,3,5,False
3261,3,5,False
3262,0,8,False
3263,5,5,True
3264,9,9,True
3265,4,4,True
3266,6,6,True
3267,6,6,True
3268,7,7,True
3269,1,1,True
3270,5,4,False
3271,9,9,True
3272,7,7,True
3273,5,5,True
3274,8,8,True
3275,8,8,True
3276,5,5,True
3277,3,5,False
3278,4,6,False
3279,9,9,True
3280,5,2,False
3281,0,8,False
3282,1,1,True
3283,8,8,True
3284,4,0,False
3285,5,4,False
3286,6,4,False
3287,0,0,True
3288,7,5,False
3289,9,9,True
3290,5,3,False
3291,4,2,False
3292,5,5,True
3293,7,0,False
3294,0,8,False
3295,7,7,True
3296,0,0,True
3297,2,4,False
3298,2,6,False
3299,6,6,True
3300,3,6,False
3301,1,1,True
3302,0,5,False
3303,1,9,False
3304,3,4,False
3305,9,9,True
3306,6,6,True
3307,2,6,False
3308,5,7,False
3309,7,7,True
3310,0,0,True
3311,6,6,True
3312,9,9,True
3313,7,5,False
3314,8,0,False
3315,8,8,True
3316,7,7,True
3317,8,0,False
3318,9,9,True
3319,2,2,True
3320,6,6,True
3321,9,9,True
3322,6,3,False
3323,4,2,False
3324,2,8,False
3325,9,9,True
3326,2,2,True
3327,3,3,True
3328,2,2,True
3329,7,4,False
3330,3,8,False
3331,9,9,True
3332,9,8,False
3333,1,1,True
3334,2,0,False
3335,3,3,True
3336,7,7,True
3337,3,5,False
3338,1,1,True
3339,3,9,False
3340,6,6,True
3341,6,6,True
3342,1,1,True
3343,6,3,False
3344,9,1,False
3345,9,7,False
3346,1,1,True
3347,1,1,True
3348,8,8,True
3349,5,5,True
3350,6,6,True
3351,2,3,False
3352,3,5,False
3353,2,2,True
3354,3,2,False
3355,5,4,False
3356,4,5,False
3357,2,2,True
3358,7,7,True
3359,3,3,True
3360,8,8,True
3361,9,9,True
3362,3,3,True
3363,8,8,True
3364,1,1,True
3365,5,5,True
3366,6,3,False
3367,3,3,True
3368,7,7,True
3369,4,4,True
3370,0,9,False
3371,4,4,True
3372,9,9,True
3373,0,8,False
3374,4,8,False
3375,6,2,False
3376,0,8,False
3377,4,9,False
3378,1,1,True
3379,4,4,True
3380,5,5,True
3381,1,1,True
3382,3,4,False
3383,0,9,False
3384,5,5,True
3385,5,5,True
3386,6,8,False
3387,1,1,True
3388,9,9,True
3389,3,6,False
3390,5,5,True
3391,8,8,True
3392,6,6,True
3393,8,8,True
3394,9,9,True
3395,6,2,False
3396,7,7,True
3397,7,7,True
3398,3,3,True
3399,2,5,False
3400,3,3,True
3401,8,8,True
3402,0,0,True
3403,7,5,False
3404,6,6,True
3405,8,8,True
3406,7,2,False
3407,2,5,False
3408,4,4,True
3409,2,2,True
3410,1,1,True
3411,5,5,True
3412,3,3,True
3413,7,8,False
3414,7,7,True
3415,4,4,True
3416,9,9,True
3417,5,5,True
3418,0,0,True
3419,2,2,True
3420,9,9,True
3421,9,9,True
3422,9,9,True
3423,0,0,True
3424,9,9,True
3425,9,5,False
3426,1,1,True
3427,1,1,True
3428,2,2,True
3429,5,5,True
3430,8,9,False
3431,6,6,True
3432,2,2,True
3433,6,6,True
3434,2,2,True
3435,8,8,True
3436,8,8,True
3437,5,5,True
3438,3,9,False
3439,5,2,False
3440,2,2,True
3441,5,3,False
3442,0,8,False
3443,5,4,False
3444,9,9,True
3445,6,6,True
3446,0,0,True
3447,1,1,True
3448,6,6,True
3449,5,3,False
3450,0,0,True
3451,9,9,True
3452,0,8,False
3453,9,9,True
3454,9,9,True
3455,9,9,True
3456,1,1,True
3457,7,7,True
3458,7,7,True
3459,1,9,False
3460,6,6,True
3461,4,7,False
3462,2,2,True
3463,0,0,True
3464,7,3,False
3465,4,4,True
3466,0,0,True
3467,2,7,False
3468,4,4,True
3469,7,7,True
3470,2,5,False
3471,6,6,True
3472,7,7,True
3473,5,5,True
3474,7,2,False
3475,1,1,True
3476,3,3,True
3477,1,1,True
3478,4,2,False
3479,6,2,False
3480,4,4,True
3481,2,2,True
3482,6,6,True
3483,7,2,False
3484,6,6,True
3485,7,7,True
3486,1,1,True
3487,1,1,True
3488,1,9,False
3489,4,2,False
3490,5,5,True
3491,7,5,False
3492,8,8,True
3493,9,9,True
3494,0,4,False
3495,5,5,True
3496,5,3,False
3497,7,7,True
3498,1,1,True
3499,5,3,False
3500,1,1,True
3501,4,8,False
3502,6,6,True
3503,6,6,True
3504,2,6,False
3505,2,2,True
3506,6,6,True
3507,2,2,True
3508,6,6,True
3509,1,9,False
3510,2,2,True
3511,9,9,True
3512,9,1,False
3513,9,9,True
3514,2,3,False
3515,7,7,True
3516,6,6,True
3517,4,4,True
3518,9,2,False
3519,1,1,True
3520,6,6,True
3521,6,6,True
3522,9,9,True
3523,2,2,True
3524,2,3,False
3525,0,5,False
3526,6,2,False
3527,2,3,False
3528,7,7,True
3529,5,3,False
3530,2,0,False
3531,6,6,True
3532,5,5,True
3533,7,7,True
3534,7,5,False
3535,2,4,False
3536,3,6,False
3537,3,2,False
3538,4,2,False
3539,2,2,True
3540,3,4,False
3541,2,2,True
3542,6,1,False
3543,0,7,False
3544,5,7,False
3545,6,6,True
3546,0,4,False
3547,9,1,False
3548,5,5,True
3549,2,5,False
3550,1,9,False
3551,9,9,True
3552,8,1,False
3553,3,7,False
3554,7,7,True
3555,9,9,True
3556,2,2,True
3557,7,7,True
3558,4,4,True
3559,8,8,True
3560,1,1,True
3561,0,9,False
3562,9,9,True
3563,9,9,True
3564,6,6,True
3565,7,9,False
3566,9,9,True
3567,7,7,True
3568,0,0,True
3569,7,7,True
3570,2,6,False
3571,6,6,True
3572,9,1,False
3573,1,9,False
3574,2,2,True
3575,8,8,True
3576,7,7,True
3577,8,8,True
3578,7,4,False
3579,4,4,True
3580,5,7,False
3581,4,4,True
3582,6,4,False
3583,5,5,True
3584,5,2,False
3585,6,6,True
3586,2,2,True
3587,3,6,False
3588,0,4,False
3589,0,0,True
3590,8,8,True
3591,4,0,False
3592,9,9,True
3593,5,5,True
3594,1,1,True
3595,8,8,True
3596,6,6,True
3597,5,3,False
3598,8,8,True
3599,4,4,True
3600,8,8,True
3601,4,7,False
3602,2,9,False
3603,2,4,False
3604,2,3,False
3605,8,8,True
3606,8,8,True
3607,3,5,False
3608,2,4,False
3609,6,4,False
3610,3,2,False
3611,9,9,True
3612,4,7,False
3613,3,3,True
3614,5,2,False
3615,0,0,True
3616,2,2,True
3617,6,3,False
3618,2,4,False
3619,1,1,True
3620,8,8,True
3621,2,9,False
3622,3,3,True
3623,5,6,False
3624,5,5,True
3625,6,2,False
3626,5,2,False
3627,8,8,True
3628,6,6,True
3629,5,5,True
3630,0,0,True
3631,4,4,True
3632,5,5,True
3633,2,2,True
3634,3,3,True
3635,6,6,True
3636,6,8,False
3637,9,1,False
3638,1,9,False
3639,6,6,True
3640,2,2,True
3641,0,0,True
3642,2,6,False
3643,1,1,True
3644,8,8,True
3645,3,5,False
3646,4,2,False
3647,5,5,True
3648,0,9,False
3649,3,6,False
3650,4,4,True
3651,3,3,True
3652,8,2,False
3653,7,1,False
3654,9,9,True
3655,3,3,True
3656,7,7,True
3657,3,5,False
3658,4,4,True
3659,9,9,True
3660,6,6,True
3661,2,2,True
3662,5,5,True
3663,4,1,False
3664,9,9,True
3665,5,5,True
3666,5,9,False
3667,3,3,True
3668,3,0,False
3669,2,2,True
3670,4,4,True
3671,2,2,True
3672,3,5,False
3673,3,5,False
3674,8,8,True
3675,1,1,True
3676,1,1,True
3677,6,9,False
3678,4,4,True
3679,6,6,True
3680,4,3,False
3681,9,9,True
3682,6,6,True
3683,7,4,False
3684,4,3,False
3685,5,5,True
3686,5,5,True
3687,9,9,True
3688,2,2,True
3689,7,7,True
3690,0,6,False
3691,4,4,True
3692,6,6,True
3693,1,1,True
3694,4,2,False
3695,3,3,True
3696,9,5,False
3697,0,8,False
3698,4,3,False
3699,0,1,False
3700,3,5,False
3701,4,7,False
3702,1,1,True
3703,2,5,False
3704,2,2,True
3705,3,3,True
3706,4,6,False
3707,7,7,True
3708,7,7,True
3709,5,3,False
3710,7,7,True
3711,9,9,True
3712,1,1,True
3713,5,5,True
3714,8,8,True
3715,8,8,True
3716,8,8,True
3717,5,5,True
3718,4,4,True
3719,8,8,True
3720,2,2,True
3721,5,5,True
3722,9,9,True
3723,3,5,False
3724,2,2,True
3725,9,9,True
3726,5,6,False
3727,3,4,False
3728,8,8,True
3729,7,5,False
3730,8,8,True
3731,7,7,True
3732,7,7,True
3733,8,8,True
3734,9,9,True
3735,7,5,False
3736,0,0,True
3737,7,7,True
3738,9,9,True
3739,9,9,True
3740,6,6,True
3741,7,4,False
3742,6,6,True
3743,1,1,True
3744,3,5,False
3745,8,8,True
3746,9,9,True
3747,0,0,True
3748,5,4,False
3749,1,1,True
3750,3,5,False
3751,2,6,False
3752,6,6,True
3753,7,7,True
3754,6,3,False
3755,6,6,True
3756,1,1,True
3757,3,3,True
3758,1,1,True
3759,1,1,True
3760,7,7,True
3761,5,5,True
3762,1,1,True
3763,1,9,False
3764,0,0,True
3765,3,3,True
3766,2,2,True
3767,1,1,True
3768,6,2,False
3769,3,3,True
3770,3,3,True
3771,4,7,False
3772,5,5,True
3773,5,5,True
3774,2,2,True
3775,6,6,True
3776,6,6,True
3777,3,4,False
3778,8,8,True
3779,7,4,False
3780,8,8,True
3781,0,0,True
3782,6,6,True
3783,4,2,False
3784,3,4,False
3785,9,9,True
3786,2,6,False
3787,2,4,False
3788,0,0,True
3789,3,3,True
3790,8,8,True
3791,9,9,True
3792,6,5,False
3793,6,6,True
3794,3,5,False
3795,7,7,True
3796,6,6,True
3797,0,0,True
3798,5,8,False
3799,3,1,False
3800,5,5,True
3801,2,2,True
3802,9,9,True
3803,9,9,True
3804,7,7,True
3805,9,9,True
3806,7,7,True
3807,8,8,True
3808,8,8,True
3809,6,6,True
3810,8,9,False
3811,4,7,False
3812,8,8,True
3813,4,4,True
3814,6,6,True
3815,8,8,True
3816,2,3,False
3817,7,5,False
3818,5,5,True
3819,9,8,False
3820,4,6,False
3821,8,8,True
3822,1,1,True
3823,9,9,True
3824,2,3,False
3825,4,4,True
3826,5,5,True
3827,2,3,False
3828,8,8,True
3829,0,0,True
3830,7,7,True
3831,3,2,False
3832,9,9,True
3833,0,0,True
3834,7,5,False
3835,5,5,True
3836,2,2,True
3837,1,1,True
3838,5,2,False
3839,0,0,True
3840,9,7,False
3841,7,7,True
3842,3,3,True
3843,2,2,True
3844,0,0,True
3845,5,5,True
3846,0,0,True
3847,8,9,False
3848,7,7,True
3849,5,3,False
3850,9,9,True
3851,2,2,True
3852,4,7,False
3853,0,4,False
3854,2,3,False
3855,8,8,True
3856,3,7,False
3857,0,0,True
3858,7,7,True
3859,2,2,True
3860,7,7,True
3861,7,3,False
3862,3,3,True
3863,8,8,True
3864,7,7,True
3865,6,6,True
3866,5,5,True
3867,9,2,False
3868,9,9,True
3869,2,4,False
3870,5,5,True
3871,0,4,False
3872,2,2,True
3873,3,5,False
3874,6,6,True
3875,4,4,True
3876,4,4,True
3877,2,2,True
3878,3,3,True
3879,9,9,True
3880,6,6,True
3881,9,1,False
3882,9,9,True
3883,3,5,False
3884,8,8,True
3885,0,8,False
3886,2,2,True
3887,8,8,True
3888,5,8,False
3889,4,4,True
3890,9,1,False
3891,1,1,True
3892,0,0,True
3893,8,8,True
3894,2,2,True
3895,8,8,True
3896,1,1,True
3897,7,4,False
3898,6,2,False
3899,1,1,True
3900,1,1,True
3901,3,5,False
3902,1,1,True
3903,1,1,True
3904,0,0,True
3905,2,2,True
3906,3,2,False
3907,9,9,True
3908,9,8,False
3909,1,1,True
3910,3,5,False
3911,9,9,True
3912,5,5,True
3913,7,4,False
3914,5,5,True
3915,0,1,False
3916,3,3,True
3917,9,9,True
3918,1,1,True
3919,9,9,True
3920,0,3,False
3921,6,6,True
3922,4,4,True
3923,5,5,True
3924,9,9,True
3925,7,5,False
3926,0,1,False
3927,5,5,True
3928,8,9,False
3929,3,5,False
3930,6,6,True
3931,5,3,False
3932,2,5,False
3933,3,5,False
3934,0,8,False
3935,4,4,True
3936,9,9,True
3937,5,5,True
3938,1,1,True
3939,1,1,True
3940,7,5,False
3941,3,9,False
3942,2,4,False
3943,7,7,True
3944,1,1,True
3945,2,6,False
3946,6,6,True
3947,3,2,False
3948,8,8,True
3949,3,6,False
3950,9,9,True
3951,7,7,True
3952,1,1,True
3953,3,3,True
3954,2,2,True
3955,6,6,True
3956,9,9,True
3957,8,1,False
3958,5,5,True
3959,1,1,True
3960,2,2,True
3961,3,3,True
3962,4,6,False
3963,1,1,True
3964,4,4,True
3965,2,2,True
3966,3,3,True
3967,6,1,False
3968,1,1,True
3969,7,7,True
3970,8,8,True
3971,1,1,True
3972,1,1,True
3973,8,8,True
3974,7,2,False
3975,6,6,True
3976,1,1,True
3977,5,4,False
3978,7,7,True
3979,0,0,True
3980,7,7,True
3981,6,6,True
3982,1,1,True
3983,8,8,True
3984,8,8,True
3985,0,1,False
3986,4,4,True
3987,3,4,False
3988,3,5,False
3989,3,5,False
3990,0,1,False
3991,5,1,False
3992,3,5,False
3993,5,3,False
3994,1,1,True
3995,3,3,True
3996,4,4,True
3997,5,5,True
3998,2,4,False
3999,1,1,True
4000,1,1,True
4001,8,8,True
4002,4,2,False
4003,6,6,True
4004,8,9,False
4005,6,3,False
4006,0,0,True
4007,2,6,False
4008,0,7,False
4009,2,4,False
4010,6,4,False
4011,3,2,False
4012,1,1,True
4013,3,3,True
4014,7,7,True
4015,9,3,False
4016,4,7,False
4017,7,7,True
4018,7,7,True
4019,9,9,True
4020,2,9,False
4021,4,2,False
4022,1,1,True
4023,5,5,True
4024,3,3,True
4025,2,7,False
4026,8,8,True
4027,0,0,True
4028,8,8,True
4029,7,7,True
4030,7,5,False
4031,4,4,True
4032,2,2,True
4033,3,5,False
4034,4,4,True
4035,0,0,True
4036,5,2,False
4037,3,3,True
4038,5,5,True
4039,8,8,True
4040,0,0,True
4041,9,1,False
4042,1,1,True
4043,0,1,False
4044,5,2,False
4045,3,7,False
4046,6,3,False
4047,4,4,True
4048,3,5,False
4049,0,0,True
4050,3,5,False
4051,4,7,False
4052,0,0,True
4053,5,5,True
4054,9,4,False
4055,5,5,True
4056,4,2,False
4057,6,6,True
4058,4,4,True
4059,4,2,False
4060,5,5,True
4061,5,9,False
4062,9,9,True
4063,1,1,True
4064,0,8,False
4065,8,8,True
4066,2,5,False
4067,5,5,True
4068,8,8,True
4069,9,9,True
4070,8,8,True
4071,3,4,False
4072,4,4,True
4073,0,7,False
4074,9,9,True
4075,5,5,True
4076,5,5,True
4077,9,9,True
4078,4,4,True
4079,6,4,False
4080,7,7,True
4081,8,8,True
4082,3,3,True
4083,4,4,True
4084,4,2,False
4085,3,3,True
4086,6,6,True
4087,1,1,True
4088,8,8,True
4089,6,4,False
4090,2,2,True
4091,6,2,False
4092,1,8,False
4093,2,2,True
4094,6,3,False
4095,2,4,False
4096,3,2,False
4097,9,9,True
4098,9,9,True
4099,8,0,False
4100,8,9,False
4101,8,8,True
4102,1,3,False
4103,0,0,True
4104,8,1,False
4105,1,1,True
4106,2,0,False
4107,0,0,True
4108,6,6,True
4109,1,1,True
4110,6,2,False
4111,4,1,False
4112,2,2,True
4113,9,9,True
4114,0,0,True
4115,5,5,True
4116,2,4,False
4117,1,8,False
4118,9,7,False
4119,8,0,False
4120,1,1,True
4121,0,2,False
4122,5,2,False
4123,0,0,True
4124,9,9,True
4125,2,2,True
4126,7,2,False
4127,2,2,True
4128,0,0,True
4129,0,3,False
4130,8,8,True
4131,9,9,True
4132,5,7,False
4133,2,2,True
4134,7,5,False
4135,8,3,False
4136,1,1,True
4137,7,7,True
4138,5,5,True
4139,1,1,True
4140,0,9,False
4141,8,8,True
4142,0,2,False
4143,6,6,True
4144,1,1,True
4145,1,1,True
4146,5,6,False
4147,0,0,True
4148,5,1,False
4149,3,5,False
4150,5,6,False
4151,1,1,True
4152,1,1,True
4153,6,6,True
4154,5,3,False
4155,1,9,False
4156,2,2,True
4157,2,7,False
4158,1,1,True
4159,1,1,True
4160,5,5,True
4161,3,3,True
4162,8,1,False
4163,2,7,False
4164,7,7,True
4165,0,2,False
4166,1,1,True
4167,7,5,False
4168,8,8,True
4169,0,0,True
4170,1,1,True
4171,9,9,True
4172,0,0,True
4173,3,7,False
4174,6,6,True
4175,8,4,False
4176,3,3,True
4177,2,5,False
4178,4,4,True
4179,1,1,True
4180,0,0,True
4181,4,4,True
4182,7,7,True
4183,6,4,False
4184,1,1,True
4185,9,9,True
4186,2,0,False
4187,0,0,True
4188,4,6,False
4189,2,2,True
4190,7,7,True
4191,6,6,True
4192,2,2,True
4193,6,6,True
4194,4,4,True
4195,3,3,True
4196,3,6,False
4197,8,8,True
4198,9,9,True
4199,1,1,True
4200,5,3,False
4201,6,3,False
4202,4,4,True
4203,7,7,True
4204,0,4,False
4205,1,8,False
4206,2,2,True
4207,7,7,True
4208,1,1,True
4209,0,9,False
4210,7,7,True
4211,7,7,True
4212,3,3,True
4213,4,4,True
4214,3,5,False
4215,5,3,False
4216,5,9,False
4217,2,2,True
4218,6,6,True
4219,9,9,True
4220,8,8,True
4221,8,8,True
4222,6,6,True
4223,8,8,True
4224,6,6,True
4225,1,1,True
4226,9,9,True
4227,4,7,False
4228,6,6,True
4229,4,7,False
4230,1,1,True
4231,2,2,True
4232,1,1,True
4233,9,9,True
4234,6,6,True
4235,9,9,True
4236,7,7,True
4237,1,1,True
4238,9,1,False
4239,1,1,True
4240,9,9,True
4241,8,8,True
4242,0,2,False
4243,8,8,True
4244,0,0,True
4245,3,6,False
4246,5,3,False
4247,1,6,False
4248,9,9,True
4249,0,4,False
4250,4,7,False
4251,5,5,True
4252,2,7,False
4253,7,2,False
4254,1,1,True
4255,7,4,False
4256,9,1,False
4257,1,1,True
4258,1,1,True
4259,8,3,False
4260,4,2,False
4261,3,5,False
4262,5,5,True
4263,5,5,True
4264,9,9,True
4265,7,5,False
4266,9,0,False
4267,4,5,False
4268,4,2,False
4269,0,8,False
4270,2,2,True
4271,9,9,True
4272,0,0,True
4273,8,1,False
4274,1,9,False
4275,2,7,False
4276,7,7,True
4277,8,8,True
4278,2,3,False
4279,8,8,True
4280,0,0,True
4281,0,1,False
4282,3,8,False
4283,4,9,False
4284,2,9,False
4285,5,3,False
4286,2,4,False
4287,8,8,True
4288,6,6,True
4289,8,8,True
4290,9,9,True
4291,9,1,False
4292,4,2,False
4293,1,9,False
4294,2,2,True
4295,3,5,False
4296,0,0,True
4297,3,5,False
4298,7,7,True
4299,9,1,False
4300,9,9,True
4301,4,4,True
4302,5,5,True
4303,2,2,True
4304,9,9,True
4305,5,6,False
4306,1,1,True
4307,7,7,True
4308,0,2,False
4309,8,8,True
4310,8,1,False
4311,9,9,True
4312,2,2,True
4313,1,1,True
4314,4,1,False
4315,9,9,True
4316,0,0,True
4317,0,0,True
4318,2,2,True
4319,9,0,False
4320,0,8,False
4321,9,9,True
4322,3,5,False
4323,1,1,True
4324,2,2,True
4325,9,1,False
4326,0,0,True
4327,4,6,False
4328,5,5,True
4329,7,5,False
4330,4,7,False
4331,2,6,False
4332,8,8,True
4333,9,1,False
4334,8,3,False
4335,6,6,True
4336,7,2,False
4337,4,2,False
4338,7,7,True
4339,6,2,False
4340,8,8,True
4341,5,2,False
4342,2,2,True
4343,4,4,True
4344,6,6,True
4345,1,1,True
4346,5,5,True
4347,5,5,True
4348,6,6,True
4349,7,7,True
4350,9,9,True
4351,7,7,True
4352,2,2,True
4353,3,3,True
4354,6,6,True
4355,5,5,True
4356,2,2,True
4357,7,2,False
4358,8,0,False
4359,5,5,True
4360,2,2,True
4361,1,1,True
4362,8,8,True
4363,0,4,False
4364,3,2,False
4365,9,9,True
4366,2,3,False
4367,4,4,True
4368,0,0,True
4369,8,9,False
4370,9,1,False
4371,9,9,True
4372,9,9,True
4373,3,5,False
4374,8,8,True
4375,2,2,True
4376,4,4,True
4377,0,8,False
4378,0,0,True
4379,4,4,True
4380,3,3,True
4381,8,8,True
4382,6,6,True
4383,3,5,False
4384,7,7,True
4385,7,4,False
4386,1,1,True
4387,2,2,True
4388,0,8,False
4389,6,3,False
4390,6,6,True
4391,5,5,True
4392,9,1,False
4393,1,1,True
4394,7,7,True
4395,2,0,False
4396,5,4,False
4397,3,3,True
4398,0,2,False
4399,1,1,True
4400,7,7,True
4401,5,3,False
4402,1,1,True
4403,6,6,True
4404,1,9,False
4405,3,3,True
4406,9,9,True
4407,0,0,True
4408,6,6,True
4409,5,3,False
4410,1,0,False
4411,6,6,True
4412,9,9,True
4413,5,5,True
4414,7,7,True
4415,9,1,False
4416,4,4,True
4417,9,7,False
4418,9,9,True
4419,1,9,False
4420,5,5,True
4421,9,9,True
4422,2,2,True
4423,2,4,False
4424,8,8,True
4425,1,1,True
4426,7,9,False
4427,0,6,False
4428,6,6,True
4429,4,4,True
4430,4,4,True
4431,9,9,True
4432,7,7,True
4433,0,0,True
4434,7,7,True
4435,7,7,True
4436,4,7,False
4437,8,8,True
4438,7,7,True
4439,5,5,True
4440,9,9,True
4441,4,4,True
4442,2,2,True
4443,3,3,True
4444,8,1,False
4445,6,6,True
4446,8,1,False
4447,7,7,True
4448,7,7,True
4449,0,0,True
4450,2,3,False
4451,6,6,True
4452,1,9,False
4453,9,3,False
4454,7,2,False
4455,2,6,False
4456,7,5,False
4457,2,2,True
4458,0,0,True
4459,1,1,True
4460,6,6,True
4461,4,4,True
4462,9,6,False
4463,4,4,True
4464,2,7,False
4465,7,7,True
4466,0,0,True
4467,1,1,True
4468,5,5,True
4469,6,6,True
4470,1,1,True
4471,1,1,True
4472,1,1,True
4473,7,5,False
4474,0,0,True
4475,9,9,True
4476,1,1,True
4477,1,1,True
4478,9,9,True
4479,6,6,True
4480,5,5,True
4481,1,1,True
4482,6,3,False
4483,3,5,False
4484,3,3,True
4485,4,4,True
4486,2,6,False
4487,6,6,True
4488,4,4,True
4489,8,8,True
4490,4,3,False
4491,4,7,False
4492,5,2,False
4493,1,1,True
4494,5,5,True
4495,3,3,True
4496,1,1,True
4497,3,3,True
4498,2,2,True
4499,8,8,True
4500,9,9,True
4501,8,1,False
4502,0,1,False
4503,3,3,True
4504,4,5,False
4505,3,3,True
4506,0,9,False
4507,9,9,True
4508,9,0,False
4509,7,7,True
4510,1,1,True
4511,3,3,True
4512,0,4,False
4513,0,0,True
4514,5,9,False
4515,8,8,True
4516,6,6,True
4517,0,0,True
4518,0,0,True
4519,7,7,True
4520,6,6,True
4521,8,8,True
4522,9,1,False
4523,5,4,False
4524,2,2,True
4525,6,6,True
4526,8,3,False
4527,5,4,False
4528,4,4,True
4529,3,3,True
4530,4,4,True
4531,0,2,False
4532,8,1,False
4533,4,4,True
4534,6,6,True
4535,7,5,False
4536,8,8,True
4537,3,2,False
4538,3,3,True
4539,0,0,True
4540,7,1,False
4541,8,8,True
4542,1,1,True
4543,1,1,True
4544,5,5,True
4545,6,6,True
4546,4,4,True
4547,2,2,True
4548,2,1,False
4549,5,4,False
4550,0,4,False
4551,3,3,True
4552,3,6,False
4553,5,5,True
4554,7,5,False
4555,5,4,False
4556,3,3,True
4557,1,1,True
4558,7,4,False
4559,3,2,False
4560,9,9,True
4561,8,9,False
4562,6,3,False
4563,7,7,True
4564,0,0,True
4565,7,7,True
4566,4,6,False
4567,6,6,True
4568,4,4,True
4569,1,6,False
4570,8,8,True
4571,7,7,True
4572,9,8,False
4573,4,4,True
4574,7,3,False
4575,4,2,False
4576,0,2,False
4577,7,7,True
4578,4,4,True
4579,0,0,True
4580,8,9,False
4581,3,3,True
4582,1,1,True
4583,1,1,True
4584,9,9,True
4585,1,1,True
4586,3,2,False
4587,4,4,True
4588,6,6,True
4589,1,1,True
4590,6,6,True
4591,7,3,False
4592,5,5,True
4593,6,6,True
4594,5,5,True
4595,8,8,True
4596,6,6,True
4597,7,7,True
4598,6,6,True
4599,4,4,True
4600,3,3,True
4601,6,6,True
4602,5,3,False
4603,8,8,True
4604,9,9,True
4605,4,4,True
4606,0,0,True
4607,8,1,False
4608,5,5,True
4609,3,2,False
4610,3,3,True
4611,0,0,True
4612,9,9,True
4613,5,3,False
4614,2,2,True
4615,9,9,True
4616,4,4,True
4617,2,6,False
4618,5,5,True
4619,0,4,False
4620,0,0,True
4621,2,3,False
4622,8,8,True
4623,5,5,True
4624,4,4,True
4625,4,6,False
4626,9,9,True
4627,9,9,True
4628,6,7,False
4629,7,4,False
4630,5,6,False
4631,2,3,False
4632,1,1,True
4633,4,6,False
4634,3,5,False
4635,3,5,False
4636,3,2,False
4637,2,5,False
4638,3,3,True
4639,7,7,True
4640,2,2,True
4641,1,1,True
4642,8,8,True
4643,9,9,True
4644,9,9,True
4645,8,8,True
4646,7,7,True
4647,7,7,True
4648,3,3,True
4649,1,1,True
4650,6,6,True
4651,4,4,True
4652,9,9,True
4653,3,5,False
4654,3,3,True
4655,2,2,True
4656,6,6,True
4657,4,4,True
4658,9,9,True
4659,5,5,True
4660,8,8,True
4661,6,6,True
4662,1,9,False
4663,3,6,False
4664,9,9,True
4665,6,6,True
4666,2,2,True
4667,9,9,True
4668,1,1,True
4669,1,1,True
4670,2,2,True
4671,6,3,False
4672,5,3,False
4673,3,6,False
4674,1,1,True
4675,6,6,True
4676,8,8,True
4677,0,0,True
4678,9,9,True
4679,5,5,True
4680,8,0,False
4681,6,6,True
4682,0,0,True
4683,8,8,True
4684,6,6,True
4685,2,6,False
4686,9,9,True
4687,5,5,True
4688,7,7,True
4689,8,9,False
4690,7,7,True
4691,7,7,True
4692,4,4,True
4693,6,2,False
4694,9,9,True
4695,6,3,False
4696,5,2,False
4697,6,6,True
4698,1,1,True
4699,2,2,True
4700,3,9,False
4701,0,3,False
4702,5,3,False
4703,9,9,True
4704,5,5,True
4705,8,8,True
4706,0,8,False
4707,6,6,True
4708,9,9,True
4709,3,4,False
4710,3,3,True
4711,8,7,False
4712,2,3,False
4713,7,7,True
4714,2,0,False
4715,9,3,False
4716,8,8,True
4717,0,2,False
4718,5,5,True
4719,2,2,True
4720,0,0,True
4721,6,6,True
4722,7,9,False
4723,7,7,True
4724,9,7,False
4725,8,8,True
4726,0,0,True
4727,5,3,False
4728,0,0,True
4729,9,0,False
4730,0,0,True
4731,8,8,True
4732,0,0,True
4733,8,8,True
4734,8,1,False
4735,0,9,False
4736,4,4,True
4737,0,7,False
4738,1,6,False
4739,7,7,True
4740,7,2,False
4741,7,7,True
4742,3,9,False
4743,7,7,True
4744,4,4,True
4745,8,8,True
4746,8,8,True
4747,6,6,True
4748,0,0,True
4749,1,1,True
4750,9,9,True
4751,5,4,False
4752,1,1,True
4753,7,7,True
4754,1,1,True
4755,2,2,True
4756,3,4,False
4757,2,2,True
4758,5,5,True
4759,2,4,False
4760,8,0,False
4761,6,6,True
4762,7,7,True
4763,4,4,True
4764,5,3,False
4765,3,4,False
4766,4,4,True
4767,7,7,True
4768,4,7,False
4769,6,6,True
4770,1,9,False
4771,9,9,True
